date,team1,team2,score1,score2,winner
2025-02-26T20:05Z,CHW,SD,1,3,0
2025-02-26T20:05Z,CLE,TEX,4,7,0
2025-02-26T20:10Z,SEA,ATH,5,8,0
2025-02-26T20:10Z,LAA,CIN,4,9,0
2025-02-26T20:10Z,MIL,LAD,3,9,0
2025-02-26T20:10Z,ARI,MIL,7,1,1
2025-02-27T18:05Z,DET,BOS,5,6,0
2025-02-27T18:05Z,TB,DET,7,7,0
2025-02-27T18:05Z,STL,MIA,8,4,1
2025-02-27T18:05Z,PHI,NYY,7,7,0
2025-02-27T18:05Z,MIN,PIT,1,12,0
2025-02-27T18:05Z,BAL,TOR,11,8,1
2025-02-27T18:10Z,NYM,HOU,5,0,1
2025-02-27T20:05Z,CHC,LAA,4,4,0
2025-02-27T20:05Z,CIN,ARI,3,3,0
2025-02-27T20:05Z,CHW,CLE,4,2,1
2025-02-27T20:05Z,ATH,SD,6,4,1
2025-02-27T20:05Z,TEX,SEA,8,0,1
2025-02-27T20:10Z,MIL,KC,12,5,1
2025-02-27T20:10Z,COL,LAD,2,0,1
2025-02-27T20:10Z,SEA,SF,4,6,0
2025-02-27T23:05Z,WSH,ATL,3,4,0
2025-02-28T18:05Z,MIN,BAL,10,13,0
2025-02-28T18:05Z,PHI,BOS,7,5,1
2025-02-28T18:05Z,HOU,STL,3,2,1
2025-02-28T18:05Z,PIT,TB,3,2,1
2025-02-28T18:07Z,TOR,DET,10,7,1
2025-02-28T18:10Z,MIA,ATL,2,7,0
2025-02-28T18:10Z,NYM,WSH,7,0,1
2025-02-28T20:05Z,TEX,CHC,8,8,0
2025-02-28T20:05Z,ATH,CIN,13,1,1
2025-02-28T20:05Z,CLE,COL,3,1,1
2025-02-28T20:05Z,SF,MIL,9,2,1
2025-02-28T20:10Z,LAA,CHW,3,2,1
2025-02-28T20:10Z,ARI,KC,6,1,1
2025-02-28T23:35Z,NYY,TOR,6,3,1
2025-03-01T01:05Z,LAD,LAA,6,5,1
2025-03-01T01:40Z,SD,SEA,1,2,0
2025-03-01T18:05Z,NYY,HOU,9,3,1
2025-03-01T18:05Z,BOS,MIN,8,4,1
2025-03-01T18:05Z,TB,NYM,1,10,0
2025-03-01T18:05Z,DET,PHI,1,0,1
2025-03-01T18:05Z,BAL,PIT,2,5,0
2025-03-01T18:05Z,ATL,TOR,1,1,0
2025-03-01T18:05Z,STL,WSH,3,2,1
2025-03-01T20:05Z,CHC,CLE,7,4,1
2025-03-01T20:05Z,CIN,SD,7,3,1
2025-03-01T20:05Z,LAD,SF,6,5,1
2025-03-01T20:10Z,LAA,ATH,5,0,1
2025-03-01T20:10Z,SEA,CHW,9,18,0
2025-03-01T20:10Z,ARI,COL,8,4,1
2025-03-01T20:10Z,MIL,TEX,9,4,1
2025-03-01T23:05Z,WSH,MIA,7,0,1
2025-03-02T01:05Z,KC,CHC,1,11,0
2025-03-02T18:05Z,PHI,BAL,5,4,1
2025-03-02T18:05Z,PIT,DET,4,10,0
2025-03-02T18:05Z,ATL,NYY,11,1,1
2025-03-02T18:05Z,BOS,NYM,6,4,1
2025-03-02T18:05Z,MIN,TB,5,5,0
2025-03-02T18:05Z,HOU,WSH,3,4,0
2025-03-02T18:07Z,TOR,PHI,5,4,1
2025-03-02T18:10Z,MIA,STL,5,3,1
2025-03-02T20:05Z,SF,LAA,9,5,1
2025-03-02T20:05Z,TEX,ARI,6,3,1
2025-03-02T20:05Z,LAD,CHW,6,3,1
2025-03-02T20:05Z,CHC,CIN,3,7,0
2025-03-02T20:05Z,ATH,LAD,4,8,0
2025-03-02T20:05Z,CLE,MIL,12,12,0
2025-03-02T20:10Z,SD,KC,4,10,0
2025-03-02T20:10Z,COL,SEA,6,1,1
2025-03-03T18:05Z,TB,ATL,5,4,1
2025-03-03T18:05Z,BAL,BOS,6,6,0
2025-03-03T18:05Z,DET,TOR,3,13,0
2025-03-03T18:10Z,MIA,HOU,3,5,0
2025-03-03T20:05Z,CHW,ATH,4,5,0
2025-03-03T20:05Z,KC,TEX,6,3,1
2025-03-03T20:10Z,ARI,CHC,10,2,1
2025-03-03T20:10Z,SEA,CLE,7,2,1
2025-03-03T20:10Z,LAA,COL,4,8,0
2025-03-03T23:10Z,NYM,MIA,1,1,0
2025-03-03T23:35Z,NYY,PIT,12,3,1
2025-03-04T01:05Z,CIN,MIL,5,4,1
2025-03-04T18:05Z,PIT,BOS,4,12,0
2025-03-04T18:05Z,TB,DET,4,1,1
2025-03-04T18:05Z,ATL,MIN,0,0,0
2025-03-04T18:05Z,PHI,NYY,3,12,0
2025-03-04T18:05Z,STL,NYM,6,1,1
2025-03-04T18:05Z,WSH,STL,4,6,0
2025-03-04T20:05Z,CLE,LAA,8,1,1
2025-03-04T20:05Z,TEX,ATH,3,6,0
2025-03-04T20:05Z,CHC,SD,16,1,1
2025-03-04T20:10Z,COL,CIN,9,5,1
2025-03-04T20:10Z,SD,SF,1,1,0
2025-03-05T01:05Z,LAD,CIN,4,2,1
2025-03-05T18:05Z,MIN,BAL,2,5,0
2025-03-05T18:05Z,DET,PHI,17,7,1
2025-03-05T18:05Z,HOU,STL,6,5,1
2025-03-05T18:05Z,BOS,TB,4,2,1
2025-03-05T18:05Z,PIT,TOR,7,6,1
2025-03-05T18:10Z,MIA,WSH,7,8,0
2025-03-05T20:05Z,CHW,MIL,2,3,0
2025-03-05T20:05Z,CIN,TEX,3,5,0
2025-03-05T20:10Z,MIL,CHW,2,8,0
2025-03-05T20:10Z,SD,COL,3,4,0
2025-03-05T20:10Z,LAA,LAD,3,5,0
2025-03-05T20:10Z,ARI,SF,5,11,0
2025-03-06T01:05Z,KC,SEA,9,6,1
2025-03-06T18:05Z,NYY,MIN,4,8,0
2025-03-06T18:05Z,PHI,TB,4,5,0
2025-03-06T18:05Z,STL,WSH,1,12,0
2025-03-06T18:07Z,TOR,BOS,7,4,1
2025-03-06T20:05Z,SF,CHW,7,3,1
2025-03-06T20:05Z,TEX,SD,8,2,1
2025-03-06T20:05Z,LAD,TEX,8,4,1
2025-03-06T23:05Z,ATL,MIA,1,1,0
2025-03-06T23:05Z,BAL,PIT,5,9,0
2025-03-06T23:10Z,NYM,HOU,1,5,0
2025-03-07T01:05Z,CHC,KC,3,9,0
2025-03-07T01:15Z,CLE,ARI,4,0,1
2025-03-07T01:15Z,ATH,MIL,0,10,0
2025-03-07T01:40Z,SEA,LAA,5,5,0
2025-03-07T01:40Z,ARI,SEA,11,4,1
2025-03-07T18:05Z,MIN,ATL,7,1,1
2025-03-07T18:05Z,BOS,MIA,20,5,1
2025-03-07T18:05Z,TB,MIN,9,9,0
2025-03-07T18:05Z,PIT,PHI,3,2,1
2025-03-07T20:05Z,KC,LAA,8,2,1
2025-03-07T20:05Z,ATH,CLE,5,12,0
2025-03-07T23:05Z,DET,BAL,11,7,1
2025-03-07T23:05Z,STL,HOU,6,4,1
2025-03-07T23:05Z,WSH,NYM,5,4,1
2025-03-07T23:35Z,NYY,TOR,8,7,1
2025-03-08T01:40Z,SEA,LAD,4,6,0
2025-03-08T17:05Z,WSH,STL,3,5,0
2025-03-08T18:05Z,MIN,BOS,9,8,1
2025-03-08T18:05Z,ATL,PIT,6,5,1
2025-03-08T18:05Z,BAL,TB,3,6,0
2025-03-08T18:05Z,PHI,TOR,5,4,1
2025-03-08T18:07Z,TOR,DET,5,0,1
2025-03-08T20:05Z,CIN,ARI,9,8,1
2025-03-08T20:05Z,SF,KC,7,3,1
2025-03-08T20:05Z,TEX,KC,5,3,1
2025-03-08T20:05Z,CHW,LAD,5,2,1
2025-03-08T20:05Z,CHC,SEA,9,8,1
2025-03-08T20:10Z,MIL,LAA,2,6,0
2025-03-08T20:10Z,COL,ATH,1,8,0
2025-03-08T20:10Z,SD,CLE,7,2,1
2025-03-08T21:05Z,ATH,ARI,4,2,1
2025-03-08T23:05Z,HOU,NYY,5,2,1
2025-03-08T23:40Z,MIA,NYM,3,7,0
2025-03-09T17:05Z,BOS,ATL,7,3,1
2025-03-09T17:05Z,PHI,BAL,12,2,1
2025-03-09T17:05Z,HOU,MIA,6,10,0
2025-03-09T17:05Z,BAL,MIN,4,3,1
2025-03-09T17:05Z,STL,NYY,6,5,1
2025-03-09T17:05Z,DET,PIT,5,3,1
2025-03-09T17:05Z,TB,TOR,9,13,0
2025-03-09T17:10Z,NYM,WSH,7,6,1
2025-03-09T20:05Z,LAD,ATH,5,7,0
2025-03-09T20:05Z,CLE,CHW,1,0,1
2025-03-09T20:05Z,KC,MIL,5,2,1
2025-03-09T20:05Z,SF,SD,7,4,1
2025-03-09T20:05Z,CHC,SF,6,8,0
2025-03-09T20:05Z,ATH,ARI,5,7,0
2025-03-09T20:10Z,LAA,CIN,4,1,1
2025-03-09T20:10Z,SEA,COL,8,1,1
2025-03-09T20:10Z,ARI,TEX,14,1,1
2025-03-10T17:05Z,NYY,DET,10,2,1
2025-03-10T17:05Z,MIN,PHI,1,4,0
2025-03-10T17:05Z,ATL,TB,3,4,0
2025-03-10T17:07Z,TOR,HOU,8,3,1
2025-03-10T17:10Z,MIA,WSH,9,9,0
2025-03-10T20:05Z,LAD,ARI,6,2,1
2025-03-10T20:05Z,ATH,CHW,3,10,0
2025-03-10T20:05Z,CLE,CHC,4,7,0
2025-03-10T20:05Z,KC,CLE,2,5,0
2025-03-10T20:10Z,SD,CIN,3,9,0
2025-03-10T20:10Z,LAA,COL,12,3,1
2025-03-10T20:10Z,MIL,SEA,7,5,1
2025-03-10T20:10Z,COL,SF,2,8,0
2025-03-10T22:05Z,PIT,BAL,3,6,0
2025-03-10T22:10Z,NYM,STL,8,0,1
2025-03-10T22:15Z,WSH,MIA,5,10,0
2025-03-11T17:05Z,NYY,BAL,2,6,0
2025-03-11T17:05Z,ATL,DET,1,3,0
2025-03-11T17:05Z,STL,MIA,5,12,0
2025-03-11T17:05Z,PIT,NYY,9,1,1
2025-03-11T17:05Z,HOU,NYM,7,4,1
2025-03-11T17:05Z,BOS,PHI,8,18,0
2025-03-11T17:07Z,TOR,MIN,3,2,1
2025-03-11T20:05Z,TEX,LAA,13,6,1
2025-03-11T20:05Z,LAD,CLE,10,4,1
2025-03-11T20:05Z,CIN,COL,8,5,1
2025-03-11T20:05Z,CHC,MIL,7,9,0
2025-03-11T20:10Z,SD,CHW,7,5,1
2025-03-11T20:10Z,ARI,KC,3,2,1
2025-03-11T23:05Z,SF,ATH,5,3,1
2025-03-12T17:05Z,BAL,ATL,5,13,0
2025-03-12T17:05Z,WSH,HOU,9,3,1
2025-03-12T17:05Z,STL,NYM,0,2,0
2025-03-12T17:05Z,DET,TB,5,1,1
2025-03-12T20:05Z,CHW,LAA,1,1,0
2025-03-12T20:05Z,ATH,ARI,2,5,0
2025-03-12T20:05Z,TEX,CIN,4,3,1
2025-03-12T20:05Z,CLE,SF,2,11,0
2025-03-12T20:10Z,SEA,KC,6,7,0
2025-03-12T20:10Z,COL,SD,13,2,1
2025-03-12T22:05Z,BOS,MIN,6,5,1
2025-03-13T17:05Z,PHI,ATL,16,9,1
2025-03-13T17:05Z,DET,NYY,6,8,0
2025-03-13T17:05Z,MIN,PIT,15,3,1
2025-03-13T17:05Z,HOU,STL,1,1,0
2025-03-13T17:05Z,TB,WSH,14,4,1
2025-03-13T17:07Z,TOR,BAL,6,4,1
2025-03-13T17:10Z,NYM,BOS,2,3,0
2025-03-13T17:10Z,MIA,HOU,5,10,0
2025-03-13T19:05Z,COL,CLE,6,4,1
2025-03-13T19:05Z,SF,TEX,3,7,0
2025-03-13T19:15Z,KC,SD,6,5,1
2025-03-13T20:05Z,CIN,ATH,1,12,0
2025-03-13T20:05Z,CHW,MIL,3,9,0
2025-03-14T17:05Z,ATL,WSH,3,5,0
2025-03-14T20:05Z,ATH,LAA,12,1,1
2025-03-14T20:05Z,CHW,CIN,7,3,1
2025-03-14T20:05Z,CLE,SEA,8,7,1
2025-03-14T20:10Z,MIA,BOS,4,9,0
2025-03-14T20:10Z,ARI,CIN,2,1,1
2025-03-14T20:10Z,LAA,KC,8,9,0
2025-03-14T20:10Z,MIL,SF,11,5,1
2025-03-14T22:05Z,PIT,DET,8,8,0
2025-03-14T22:05Z,BAL,MIN,10,0,1
2025-03-14T22:05Z,MIN,TB,13,6,1
2025-03-14T22:05Z,HOU,TOR,6,5,1
2025-03-14T22:10Z,NYM,STL,3,3,0
2025-03-14T22:35Z,NYY,PHI,6,5,1
2025-03-15T01:05Z,TEX,COL,5,0,1
2025-03-15T01:40Z,SD,TEX,9,8,1
2025-03-15T16:05Z,HOU,MIA,6,4,1
2025-03-15T17:05Z,BOS,ATL,3,7,0
2025-03-15T17:05Z,PIT,BAL,15,5,1
2025-03-15T17:05Z,PHI,DET,2,2,0
2025-03-15T17:05Z,TB,NYY,7,7,0
2025-03-15T17:05Z,STL,TOR,9,5,1
2025-03-15T20:05Z,KC,CLE,5,7,0
2025-03-15T20:05Z,CHW,COL,2,1,1
2025-03-15T20:05Z,CIN,KC,7,13,0
2025-03-15T20:05Z,SF,SEA,6,2,1
2025-03-15T20:05Z,ATH,TEX,3,4,0
2025-03-15T20:10Z,MIL,ATH,8,0,1
2025-03-15T20:10Z,ARI,CHW,9,8,1
2025-03-15T20:10Z,LAA,MIL,0,4,0
2025-03-15T20:10Z,SEA,SD,3,8,0
2025-03-15T22:05Z,ATL,MIN,0,4,0
2025-03-15T22:05Z,WSH,NYM,4,1,1
2025-03-16T17:05Z,DET,BAL,1,7,0
2025-03-16T17:05Z,MIN,BOS,5,6,0
2025-03-16T17:05Z,TB,NYY,5,7,0
2025-03-16T17:05Z,BAL,PHI,1,12,0
2025-03-16T17:05Z,NYY,PIT,3,4,0
2025-03-16T17:05Z,WSH,TB,5,11,0
2025-03-16T17:07Z,TOR,ATL,6,2,1
2025-03-16T17:10Z,NYM,HOU,0,5,0
2025-03-16T17:10Z,MIA,STL,11,5,1
2025-03-16T20:05Z,SF,ATH,7,3,1
2025-03-16T20:05Z,TEX,CHW,6,7,0
2025-03-16T20:05Z,CIN,SEA,3,8,0
2025-03-16T20:10Z,SD,ARI,4,5,0
2025-03-16T20:10Z,MIL,CLE,8,2,1
2025-03-16T20:10Z,COL,KC,2,10,0
2025-03-16T20:10Z,LAA,SD,2,4,0
2025-03-17T17:05Z,BOS,BAL,3,12,0
2025-03-17T17:05Z,ATL,BOS,1,2,0
2025-03-17T17:05Z,PIT,MIN,4,2,1
2025-03-17T17:05Z,DET,PIT,9,6,1
2025-03-17T17:05Z,WSH,STL,2,6,0
2025-03-17T17:05Z,PHI,TOR,4,2,1
2025-03-17T17:07Z,TOR,NYY,6,5,1
2025-03-17T17:10Z,MIA,NYM,5,6,0
2025-03-17T17:10Z,NYM,TB,0,2,0
2025-03-17T20:05Z,KC,ARI,12,1,1
2025-03-17T20:05Z,ATH,SEA,7,6,1
2025-03-17T20:05Z,CHW,SF,0,3,0
2025-03-17T20:10Z,ARI,LAA,5,11,0
2025-03-17T20:10Z,SD,MIL,14,8,1
2025-03-18T01:05Z,CLE,CIN,3,0,1
2025-03-18T10:10Z,CHC,LAD,1,4,0
2025-03-18T17:05Z,NYY,BOS,4,4,0
2025-03-18T17:05Z,MIN,DET,5,6,0
2025-03-18T17:05Z,STL,MIA,4,4,0
2025-03-18T17:05Z,PIT,PHI,3,2,1
2025-03-18T20:05Z,CIN,LAA,1,0,1
2025-03-18T20:10Z,SEA,MIL,9,3,1
2025-03-18T22:05Z,BAL,TOR,8,2,1
2025-03-18T22:05Z,HOU,WSH,3,4,0
2025-03-19T01:05Z,TEX,CLE,7,3,1
2025-03-19T01:05Z,SF,SD,4,3,1
2025-03-19T01:40Z,COL,SF,3,1,1
2025-03-19T10:10Z,CHC,LAD,3,6,0
2025-03-19T17:05Z,BOS,DET,6,4,1
2025-03-19T17:05Z,PHI,NYY,7,9,0
2025-03-19T17:05Z,TB,PIT,5,2,1
2025-03-19T17:05Z,STL,WSH,7,1,1
2025-03-19T20:05Z,CLE,ATH,3,8,0
2025-03-19T20:10Z,MIL,CHW,5,4,1
2025-03-19T20:10Z,LAA,CLE,6,3,1
2025-03-19T20:10Z,ARI,COL,1,0,1
2025-03-19T20:10Z,SEA,TEX,3,2,1
2025-03-19T22:05Z,HOU,NYM,2,8,0
2025-03-19T22:35Z,NYY,ATL,0,4,0
2025-03-20T01:05Z,KC,SF,1,3,0
2025-03-20T17:05Z,ATL,PHI,7,0,1
2025-03-20T17:07Z,TOR,TB,4,1,1
2025-03-20T17:10Z,MIA,HOU,0,11,0
2025-03-20T20:05Z,CHW,LAA,2,1,1
2025-03-20T20:05Z,CIN,KC,8,11,0
2025-03-20T20:10Z,ARI,ATH,11,3,1
2025-03-20T22:05Z,MIN,BOS,2,1,1
2025-03-20T22:05Z,BAL,NYY,7,9,0
2025-03-20T22:05Z,WSH,NYM,3,10,0
2025-03-21T01:05Z,TEX,COL,4,7,0
2025-03-21T01:40Z,SD,TEX,5,3,1
2025-03-21T17:05Z,TB,ATL,3,7,0
2025-03-21T17:05Z,STL,HOU,3,5,0
2025-03-21T17:05Z,PHI,MIN,6,3,1
2025-03-21T17:07Z,TOR,PHI,11,7,1
2025-03-21T17:10Z,NYM,STL,3,2,1
2025-03-21T19:10Z,LAA,TEX,3,3,0
2025-03-21T20:05Z,CIN,CHW,5,8,0
2025-03-21T20:05Z,SF,CLE,5,4,1
2025-03-21T20:05Z,ATH,KC,10,1,1
2025-03-21T20:05Z,CHC,SD,1,5,0
2025-03-21T20:05Z,KC,SEA,8,7,1
2025-03-21T20:10Z,COL,LAA,4,3,1
2025-03-21T20:10Z,SEA,CIN,3,5,0
2025-03-21T22:05Z,BAL,DET,1,9,0
2025-03-21T22:05Z,WSH,MIA,0,6,0
2025-03-21T22:05Z,DET,NYY,0,4,0
2025-03-21T22:05Z,BOS,PIT,2,1,1
2025-03-22T01:10Z,MIL,ARI,9,16,0
2025-03-23T16:05Z,PHI,DET,4,2,1
2025-03-23T16:05Z,WSH,HOU,6,8,0
2025-03-23T17:05Z,ATL,BAL,5,5,0
2025-03-23T17:05Z,BOS,MIN,3,9,0
2025-03-23T17:05Z,NYY,TB,3,3,0
2025-03-23T17:05Z,STL,WSH,1,2,0
2025-03-23T17:07Z,TOR,PIT,2,1,1
2025-03-23T17:10Z,NYM,MIA,10,2,1
2025-03-23T19:05Z,CIN,CLE,13,2,1
2025-03-23T20:05Z,CHW,ARI,4,8,0
2025-03-23T20:05Z,CHC,ATH,1,8,0
2025-03-23T20:10Z,MIL,COL,6,0,1
2025-03-23T20:10Z,SEA,MIL,10,6,1
2025-03-23T20:10Z,ARI,SD,5,5,0
2025-03-24T00:10Z,LAD,LAA,7,1,1
